"","X","ID","OG_ID","Triangle","Corner","TriangleCorner","date","SnowDepth","SnowDepth_Noplus","temperature","x_4326","y_4326","x_3006","y_3006","MiddleTime","era5_new_date","era5_plusminus","era5_precip","era5_temp","granule_time","time_difference","granule_id","orbitProp","pathNr","frameNr","mask.tif","angle.tif","VH.tif","VV.tif","point_VH","point_VV","points_angle","points_mask"
"27",26,296,309,"AC-30","C","AC-30C","2017-03-06","35",35,-10,16.40948664,66.08242527,563760.9059,7329814.416,"09:15:00","2017-03-07","plus",0.1,-14.9,"16:22:17","31:07:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.0141818323974424","0.109349977665213","35.7611880348537","0"
"28",27,296,309,"AC-30","C","AC-30C","2017-03-06","35",35,-10,16.40948664,66.08242527,563760.9059,7329814.416,"09:15:00","2017-03-07","plus",0.1,-14.9,"16:21:49","31:06:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","NA","NA","NA","0"
"29",28,297,310,"AC-34","C","AC-34C","2017-03-06","45",45,-10,16.38630033,66.02781699,562846.7651,7323705.379,"10:20:00","2017-03-07","plus",0.1,-14.9,"16:22:17","30:02:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.00838605235046789","0.0740105517760213","35.6632605652394","0"
"30",29,297,310,"AC-34","C","AC-34C","2017-03-06","45",45,-10,16.38630033,66.02781699,562846.7651,7323705.379,"10:20:00","2017-03-07","plus",0.1,-14.9,"16:21:49","30:01:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","NA","NA","NA","0"
"31",30,298,311,"AC-35","C","AC-35C","2017-03-06","75",75,-10,16.63015012,66.00485918,573966.1625,7321413.04,"11:47:30","2017-03-07","plus",0.1,-14.9,"16:22:17","28:34:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","NA","NA","NA","0"
"32",31,298,311,"AC-35","C","AC-35C","2017-03-06","75",75,-10,16.63015012,66.00485918,573966.1625,7321413.04,"11:47:30","2017-03-07","plus",0.1,-14.9,"16:21:49","28:34:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","0.0107858099516566","0.0706546214609051","42.1086968262055","0"
"33",32,11,12,"AC-34","A","AC-34A","2017-03-06","145",145,-10,16.33018168,66.05549638,560237.5303,7326734.951,"10:20:00","2017-03-07","plus",0.1,-14.9,"16:22:17","30:02:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.00840595706128347","0.067694111634403","40.4074847000272","0"
"34",33,11,12,"AC-34","A","AC-34A","2017-03-06","145",145,-10,16.33018168,66.05549638,560237.5303,7326734.951,"10:20:00","2017-03-07","plus",0.1,-14.9,"16:21:49","30:01:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","NA","NA","NA","0"
"35",34,12,13,"AC-35","A","AC-35A","2017-03-06","30",30,-10,16.55332624,65.98731394,570529.3876,7319369.401,"11:47:30","2017-03-07","plus",0.1,-14.9,"16:22:17","28:34:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","NA","NA","NA","0"
"36",35,12,13,"AC-35","A","AC-35A","2017-03-06","30",30,-10,16.55332624,65.98731394,570529.3876,7319369.401,"11:47:30","2017-03-07","plus",0.1,-14.9,"16:21:49","28:34:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","0.0113584719388298","0.0903020316672454","36.3551768356596","0"
"37",36,154,162,"AC-35","B","AC-35B","2017-03-06","95",95,-10,16.55437651,66.02318273,570477.9784,7323367.637,"11:47:30","2017-03-07","plus",0.1,-14.9,"16:22:17","28:34:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.0122512740696033","0.0885438183857391","39.0245697124191","0"
"38",37,154,162,"AC-35","B","AC-35B","2017-03-06","95",95,-10,16.55437651,66.02318273,570477.9784,7323367.637,"11:47:30","2017-03-07","plus",0.1,-14.9,"16:21:49","28:34:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","0.00848541576605219","0.0663852353940369","39.8996979162903","0"
"39",38,153,161,"AC-34","B","AC-34B","2017-03-06","125",125,-10,16.41726798,66.06140904,564165.8276,7327480.284,"10:20:00","2017-03-07","plus",0.1,-14.9,"16:22:17","30:02:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.0102478061768595","0.0921115164852059","35.4329055647624","0"
"40",39,153,161,"AC-34","B","AC-34B","2017-03-06","125",125,-10,16.41726798,66.06140904,564165.8276,7327480.284,"10:20:00","2017-03-07","plus",0.1,-14.9,"16:21:49","30:01:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","NA","NA","NA","0"
"41",40,152,160,"AC-30","B","AC-30B","2017-03-06","130",130,-10,16.3475215,66.10802569,560896.7912,7332605.764,"09:15:00","2017-03-07","plus",0.1,-14.9,"16:22:17","31:07:00","S1B_IW_SLC__1SDV_20170307T162217_20170307T162245_004605_008070_6515","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/26_2017-03-07_clip_500/S1B__IW___A_20170307T162217_VV_gamma0-rtc.tif","0.0100169765579056","0.0722726808751994","39.4384195769161","0"
"42",41,152,160,"AC-30","B","AC-30B","2017-03-06","130",130,-10,16.3475215,66.10802569,560896.7912,7332605.764,"09:15:00","2017-03-07","plus",0.1,-14.9,"16:21:49","31:06:00","S1B_IW_SLC__1SDV_20170307T162149_20170307T162219_004605_008070_F2EE","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/27_2017-03-07_clip_500/S1B__IW___A_20170307T162149_VV_gamma0-rtc.tif","NA","NA","NA","0"
"43",42,174,182,"AC-37","B","AC-37B","2018-03-15","45",45,-15,15.93669383,65.93795328,542615.3144,7313312.254,"11:55:00","2018-03-14","minus",0.1,-15.6,"16:22:23","19:32:00","S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif","0.00832521131731501","0.0486999779644608","32.3197899710694","0"
"44",43,174,182,"AC-37","B","AC-37B","2018-03-15","45",45,-15,15.93669383,65.93795328,542615.3144,7313312.254,"11:55:00","2018-03-14","minus",0.1,-15.6,"16:21:56","19:33:00","S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif","NA","NA","NA","0"
"45",44,176,184,"AC-39","B","AC-39B","2018-03-15","120",120,-15,16.0215596,65.89003991,546562.9883,7308032.57,"10:19:00","2018-03-14","minus",0.1,-15.6,"16:22:23","17:56:00","S1B_IW_SLC__1SDV_20180314T162223_20180314T162251_010030_012302_D8D8","ASCENDING",29,216,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/24_2018-03-14_clip_500/S1B__IW___A_20180314T162223_VV_gamma0-rtc.tif","NA","NA","NA","0"
"46",45,176,184,"AC-39","B","AC-39B","2018-03-15","120",120,-15,16.0215596,65.89003991,546562.9883,7308032.57,"10:19:00","2018-03-14","minus",0.1,-15.6,"16:21:56","17:57:00","S1B_IW_SLC__1SDV_20180314T162156_20180314T162226_010030_012302_0AD2","ASCENDING",29,210,"C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_layoverShadowMask.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_localIncidenceAngle.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_VH_gamma0-rtc.tif","C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_era5_500/25_2018-03-14_clip_500/S1B__IW___A_20180314T162156_VV_gamma0-rtc.tif","0.0106302091797166","0.074986442137423","32.1234982182627","0"
