,ID,OG_ID,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
320,102,110,AC-33,A,AC-33A,2021-03-10,50,50,-20.0,16.03670724,66.06518167,546930.7414,7327563.494,05:15:30,16:22:20,11:06:00,S1B_IW_SLC__1SDV_20210310T162220_20210310T162250_025955_031898_ED3F,ASCENDING,29,212,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/20_2021-03-10_clip_500/S1B__IW___A_20210310T162220_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/20_2021-03-10_clip_500/S1B__IW___A_20210310T162220_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/20_2021-03-10_clip_500/S1B__IW___A_20210310T162220_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/20_2021-03-10_clip_500/S1B__IW___A_20210310T162220_VV_gamma0-rtc.tif
321,247,260,AC-41,B,AC-41B,2021-03-15,140,140,-10.0,16.35196411,65.83569752,561751.7168,7302261.377,04:54:00,16:30:51,11:36:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
322,247,260,AC-41,B,AC-41B,2021-03-15,140,140,-10.0,16.35196411,65.83569752,561751.7168,7302261.377,04:54:00,16:30:23,11:36:00,S1B_IW_SLC__1SDV_20210315T163023_20210315T163053_026028_031B07_05A8,ASCENDING,102,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_VV_gamma0-rtc.tif
323,390,409,AC-41,C,AC-41C,2021-03-15,100,100,-10.0,16.30759412,65.80478255,559797.0704,7298773.267,04:54:00,16:30:51,11:36:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
324,390,409,AC-41,C,AC-41C,2021-03-15,100,100,-10.0,16.30759412,65.80478255,559797.0704,7298773.267,04:54:00,16:30:23,11:36:00,S1B_IW_SLC__1SDV_20210315T163023_20210315T163053_026028_031B07_05A8,ASCENDING,102,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_VV_gamma0-rtc.tif
325,103,111,AC-41,A,AC-41A,2021-03-15,90,90,-10.0,16.26443367,65.83598422,557753.5181,7302210.037,04:54:00,16:30:51,11:36:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/18_2021-03-15_clip_500/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
326,103,111,AC-41,A,AC-41A,2021-03-15,90,90,-10.0,16.26443367,65.83598422,557753.5181,7302210.037,04:54:00,16:30:23,11:36:00,S1B_IW_SLC__1SDV_20210315T163023_20210315T163053_026028_031B07_05A8,ASCENDING,102,210,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/19_2021-03-15_clip_500/S1B__IW___A_20210315T163023_VV_gamma0-rtc.tif
327,391,410,AC-42,C,AC-42C,2021-03-16,90,90,-10.0,15.68504701,65.89042994,531224.7772,7307867.528,07:15:00,16:23:09,09:08:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
328,392,411,AC-31,C,AC-31C,2021-03-16,150,150,-5.0,15.68346284,65.98772306,531034.4515,7318710.707,11:58:00,16:23:09,04:25:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
329,249,262,AC-31,B,AC-31B,2021-03-16,80,80,-5.0,15.63274264,66.01705338,528698.4479,7321955.65,11:58:00,16:23:09,04:25:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
330,104,112,AC-42,A,AC-42A,2021-03-16,50,50,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,07:15:00,16:23:09,09:08:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
331,248,261,AC-42,B,AC-42B,2021-03-16,85,85,-10.0,15.76104404,65.87253495,534712.811,7305912.951,07:15:00,16:23:09,09:08:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
332,105,113,AC-31,A,AC-31A,2021-03-16,140,140,-5.0,15.59576559,65.98449828,527055.8412,7318310.67,11:58:00,16:23:09,04:25:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/17_2021-03-16_clip_500/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
333,396,415,AC-37,C,AC-37C,2021-03-18,25,25,-10.0,15.89264784,65.90691896,540660.7363,7309824.185,08:06:00,05:37:34,02:28:00,S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
334,396,415,AC-37,C,AC-37C,2021-03-18,25,25,-10.0,15.89264784,65.90691896,540660.7363,7309824.185,08:06:00,05:37:09,02:28:00,S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
335,252,265,AC-39,B,AC-39B,2021-03-18,100,100,-10.0,16.0215596,65.89003991,546562.9883,7308032.57,06:49:00,05:37:34,01:11:00,S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
336,252,265,AC-39,B,AC-39B,2021-03-18,100,100,-10.0,16.0215596,65.89003991,546562.9883,7308032.57,06:49:00,05:37:09,01:11:00,S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
337,251,264,AC-40,B,AC-40B,2021-03-18,85,85,-10.0,16.17741866,65.87209272,553703.9877,7306156.875,05:48:00,05:37:34,00:10:00,S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
338,251,264,AC-40,B,AC-40B,2021-03-18,85,85,-10.0,16.17741866,65.87209272,553703.9877,7306156.875,05:48:00,05:37:09,00:10:00,S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
339,393,412,AC-38,C,AC-38C,2021-03-18,85,85,-10.0,16.11606048,65.89957289,550851.1264,7309168.337,04:28:30,05:37:34,01:09:00,S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
340,393,412,AC-38,C,AC-38C,2021-03-18,85,85,-10.0,16.11606048,65.89957289,550851.1264,7309168.337,04:28:30,05:37:09,01:08:00,S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
341,253,266,AC-37,B,AC-37B,2021-03-18,30,30,-10.0,15.93669383,65.93795328,542615.3144,7313312.254,08:06:00,05:37:34,02:28:00,S1B_IW_SLC__1SDV_20210318T053734_20210318T053801_026065_031C24_8AB1,DESCENDING,139,374,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/15_2021-03-18_clip_500/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
342,253,266,AC-37,B,AC-37B,2021-03-18,30,30,-10.0,15.93669383,65.93795328,542615.3144,7313312.254,08:06:00,05:37:09,02:28:00,S1B_IW_SLC__1SDV_20210318T053709_20210318T053736_026065_031C24_BE24,DESCENDING,139,369,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/trygg/Documents/Master_project/Data/Processed_granules/processed_granules_clip_500/16_2021-03-18_clip_500/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
