,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,MiddleTime,mask.tif,angle.tif,VH.tif,VV.tif
351,109,117,AC-37,A,AC-37A,2021-03-18,70,70,-10.0,15.84881121,65.9380027,538617.1852,7313260.876,09:06:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
352,109,117,AC-37,A,AC-37A,2021-03-18,70,70,-10.0,15.84881121,65.9380027,538617.1852,7313260.876,09:06:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
353,395,414,AC-39,C,AC-39C,2021-03-18,80,80,-10.0,15.99713695,65.85558969,545510.8611,7304175.201,07:49:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
354,395,414,AC-39,C,AC-39C,2021-03-18,80,80,-10.0,15.99713695,65.85558969,545510.8611,7304175.201,07:49:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
355,394,413,AC-40,C,AC-40C,2021-03-18,160,160,-10.0,16.13319552,65.84112738,551749.3676,7302668.783,06:48:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/15_2021-03-18_clip/S1B__IW___D_20210318T053734_VV_gamma0-rtc.tif
356,394,413,AC-40,C,AC-40C,2021-03-18,160,160,-10.0,16.13319552,65.84112738,551749.3676,7302668.783,06:48:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/16_2021-03-18_clip/S1B__IW___D_20210318T053709_VV_gamma0-rtc.tif
357,254,267,AC-35,B,AC-35B,2021-03-26,100,100,-8.0,16.55437651,66.02318273,570477.9784,7323367.637,05:22:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
358,254,267,AC-35,B,AC-35B,2021-03-26,100,100,-8.0,16.55437651,66.02318273,570477.9784,7323367.637,05:22:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
359,255,268,AC-36,B,AC-36B,2021-03-26,80,80,-8.0,16.76838233,66.0304171,580156.6735,7324430.853,06:32:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
360,255,268,AC-36,B,AC-36B,2021-03-26,80,80,-8.0,16.76838233,66.0304171,580156.6735,7324430.853,06:32:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
361,397,416,AC-35,C,AC-35C,2021-03-26,90,90,-8.0,16.63015012,66.00485918,573966.1625,7321413.04,05:22:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
362,397,416,AC-35,C,AC-35C,2021-03-26,90,90,-8.0,16.63015012,66.00485918,573966.1625,7321413.04,05:22:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
363,111,119,AC-36,A,AC-36A,2021-03-26,110,110,-8.0,16.75175007,65.99519203,579512.604,7320484.624,06:32:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
364,111,119,AC-36,A,AC-36A,2021-03-26,110,110,-8.0,16.75175007,65.99519203,579512.604,7320484.624,06:32:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
365,113,121,AC-30,A,AC-30A,2021-03-26,100,100,-6.0,16.32392487,66.07345377,559911.9498,7328730.193,09:12:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
366,113,121,AC-30,A,AC-30A,2021-03-26,100,100,-6.0,16.32392487,66.07345377,559911.9498,7328730.193,09:12:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
367,112,120,AC-34,A,AC-34A,2021-03-26,120,120,-6.0,16.33018168,66.05549638,560237.5303,7326734.951,08:01:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
368,112,120,AC-34,A,AC-34A,2021-03-26,120,120,-6.0,16.33018168,66.05549638,560237.5303,7326734.951,08:01:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
369,256,269,AC-34,B,AC-34B,2021-03-26,210,210,-6.0,16.41726798,66.06140904,564165.8276,7327480.284,08:01:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
370,256,269,AC-34,B,AC-34B,2021-03-26,210,210,-6.0,16.41726798,66.06140904,564165.8276,7327480.284,08:01:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
371,257,270,AC-30,B,AC-30B,2021-03-26,180,180,-6.0,16.3475215,66.10802569,560896.7912,7332605.764,09:12:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
372,257,270,AC-30,B,AC-30B,2021-03-26,180,180,-6.0,16.3475215,66.10802569,560896.7912,7332605.764,09:12:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
373,110,118,AC-35,A,AC-35A,2021-03-26,75,75,-8.0,16.55332624,65.98731394,570529.3876,7319369.401,05:22:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
374,110,118,AC-35,A,AC-35A,2021-03-26,75,75,-8.0,16.55332624,65.98731394,570529.3876,7319369.401,05:22:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
375,398,417,AC-36,C,AC-36C,2021-03-26,125,125,-8.0,16.83500371,66.00692786,583252.4008,7321900.346,06:32:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
376,398,417,AC-36,C,AC-36C,2021-03-26,125,125,-8.0,16.83500371,66.00692786,583252.4008,7321900.346,06:32:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
377,400,419,AC-30,C,AC-30C,2021-03-26,50,50,-6.0,16.40948664,66.08242527,563760.9059,7329814.416,09:12:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
378,400,419,AC-30,C,AC-30C,2021-03-26,50,50,-6.0,16.40948664,66.08242527,563760.9059,7329814.416,09:12:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
379,399,418,AC-34,C,AC-34C,2021-03-26,30,30,-6.0,16.38630033,66.02781699,562846.7651,7323705.379,08:01:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/13_2021-03-26_clip/S1A__IW___D_20210326T052149_VV_gamma0-rtc.tif
380,399,418,AC-34,C,AC-34C,2021-03-26,30,30,-6.0,16.38630033,66.02781699,562846.7651,7323705.379,08:01:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/14_2021-03-26_clip/S1A__IW___D_20210326T052125_VV_gamma0-rtc.tif
381,401,420,AC-29,C,AC-29C,2021-03-28,90,90,-5.0,16.21388604,66.13022809,554810.2752,7334956.739,05:13:30,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_VV_gamma0-rtc.tif
382,115,123,AC-28,A,AC-28A,2021-03-28,110,110,-5.0,15.8491718,66.15323252,538308.6585,7337249.602,07:58:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_VV_gamma0-rtc.tif
383,402,421,AC-28,C,AC-28C,2021-03-28,30,30,-5.0,15.90602943,66.12572896,540917.8704,7334220.113,07:58:00,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/clipped_granules/12_2021-03-28_clip/S1A__IW___A_20210328T162310_VV_gamma0-rtc.tif
