,ID_clean,ID_preclean,Triangle,Corner,TriangleCorner,date,SnowDepth,SnowDepth_Noplus,temperature,x_4326,y_4326,x_3006,y_3006,middleTime,granule_time,time_difference,granule_id,orbitProp,pathNr,frameNr,mask.tif,angle.tif,VH.tif,VV.tif
74,28,30,AC-21,A,AC-21A,2018-03-30,85,85,-5.0,15.49256311,66.32241149,522072.9725,7355934.593,10:47:30,05:21:06,6:26:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
75,27,29,AC-23,A,AC-23A,2018-03-30,75,75,-8.0,15.37146429,66.23064849,516707.0051,7345668.731,09:10:00,16:39:14,6:29:00,S1A_IW_SLC__1SDV_20180330T163914_20180330T163941_021247_0248AC_6826,ASCENDING,175,212,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/19_2018-03-30_clip_100/S1A__IW___A_20180330T163914_VV_gamma0-rtc.tif
76,27,29,AC-23,A,AC-23A,2018-03-30,75,75,-8.0,15.37146429,66.23064849,516707.0051,7345668.731,09:10:00,05:21:31,4:49:00,S1A_IW_SLC__1SDV_20180330T052131_20180330T052159_021240_024878_9540,DESCENDING,168,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/20_2018-03-30_clip_100/S1A__IW___D_20180330T052131_VV_gamma0-rtc.tif
77,27,29,AC-23,A,AC-23A,2018-03-30,75,75,-8.0,15.37146429,66.23064849,516707.0051,7345668.731,09:10:00,05:21:06,4:49:00,S1A_IW_SLC__1SDV_20180330T052106_20180330T052133_021240_024878_7D66,DESCENDING,168,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/21_2018-03-30_clip_100/S1A__IW___D_20180330T052106_VV_gamma0-rtc.tif
78,313,326,AC-43,C,AC-43C,2018-03-31,80,80,-10.0,15.2080681,66.09142172,509409.665,7330115.849,08:52:30,16:30:24,5:38:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
79,26,28,AC-43,A,AC-43A,2018-03-31,100,100,-10.0,15.25159463,66.12264974,511364.1247,7333603.857,08:52:30,16:30:24,5:38:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
80,312,325,AC-46,C,AC-46C,2018-03-31,90,90,-10.0,15.18055162,66.16762289,508140.7873,7338605.705,10:32:30,16:30:24,3:58:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
81,168,176,AC-46,B,AC-46B,2018-03-31,110,110,-10.0,15.26675247,66.15918547,512031.4368,7337679.111,10:32:30,16:30:24,3:58:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
82,169,177,AC-43,B,AC-43B,2018-03-31,40,40,-10.0,15.29647724,66.09173882,513407.6892,7330167.287,08:52:30,16:30:24,5:38:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
83,25,27,AC-46,A,AC-46A,2018-03-31,110,110,-10.0,15.24173924,66.1936143,510888.4485,7341512.132,10:32:30,16:30:24,3:58:00,S1B_IW_SLC__1SDV_20180331T163024_20180331T163052_010278_012B11_63F7,ASCENDING,102,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/18_2018-03-31_clip_100/S1B__IW___A_20180331T163024_VV_gamma0-rtc.tif
84,214,227,AC-33,B,AC-33B,2020-02-26,90,90,-15.0,16.12502754,66.06502455,550928.8997,7327614.924,13:17:30,16:23:03,2:06:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
85,358,376,AC-33,C,AC-33C,2020-02-26,70,70,-15.0,16.08053297,66.03404496,548974.3517,7324126.804,13:17:30,16:23:03,2:06:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
86,71,78,AC-33,A,AC-33A,2020-02-26,170,170,-15.0,16.03670724,66.06518167,546930.7414,7327563.494,13:17:30,16:23:03,2:06:00,S1A_IW_SLC__1SDV_20200226T162303_20200226T162330_031426_039E30_0FF4,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/12_2020-02-26_clip_100/S1A__IW___A_20200226T162303_VV_gamma0-rtc.tif
87,247,260,AC-41,B,AC-41B,2021-03-15,140,140,-10.0,16.35196411,65.83569752,561751.7168,7302261.377,05:54:00,16:30:51,9:36:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
88,390,409,AC-41,C,AC-41C,2021-03-15,100,100,-10.0,16.30759412,65.80478255,559797.0704,7298773.267,05:54:00,16:30:51,9:36:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
89,103,111,AC-41,A,AC-41A,2021-03-15,90,90,-10.0,16.26443367,65.83598422,557753.5181,7302210.037,05:54:00,16:30:51,9:36:00,S1B_IW_SLC__1SDV_20210315T163051_20210315T163119_026028_031B07_CEBB,ASCENDING,102,215,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/9_2021-03-15_clip_100/S1B__IW___A_20210315T163051_VV_gamma0-rtc.tif
90,391,410,AC-42,C,AC-42C,2021-03-16,90,90,-10.0,15.68504701,65.89042994,531224.7772,7307867.528,08:15:00,16:23:09,7:08:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
91,392,411,AC-31,C,AC-31C,2021-03-16,150,150,-5.0,15.68346284,65.98772306,531034.4515,7318710.707,12:58:00,16:23:09,2:25:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
92,249,262,AC-31,B,AC-31B,2021-03-16,80,80,-5.0,15.63274264,66.01705338,528698.4479,7321955.65,12:58:00,16:23:09,2:25:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
93,104,112,AC-42,A,AC-42A,2021-03-16,50,50,-10.0,15.76098076,65.90840731,534661.4522,7309911.059,08:15:00,16:23:09,7:08:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
94,248,261,AC-42,B,AC-42B,2021-03-16,85,85,-10.0,15.76104404,65.87253495,534712.811,7305912.951,08:15:00,16:23:09,7:08:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
95,105,113,AC-31,A,AC-31A,2021-03-16,140,140,-5.0,15.59576559,65.98449828,527055.8412,7318310.67,12:58:00,16:23:09,2:25:00,S1A_IW_SLC__1SDV_20210316T162309_20210316T162336_037026_045B8A_178D,ASCENDING,29,213,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/8_2021-03-16_clip_100/S1A__IW___A_20210316T162309_VV_gamma0-rtc.tif
96,274,287,AC-21,B,AC-21B,2022-03-14,145,145,-1.0,15.58142379,66.32569497,526051.5524,7356334.762,14:24:30,05:30:07,9:54:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
97,274,287,AC-21,B,AC-21B,2022-03-14,145,145,-1.0,15.58142379,66.32569497,526051.5524,7356334.762,14:24:30,05:29:43,9:55:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
98,419,438,AC-25,C,AC-25C,2022-03-14,190,190,-2.0,15.92966596,66.18915009,541880.3604,7341304.369,09:48:00,05:30:07,5:18:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
99,419,438,AC-25,C,AC-25C,2022-03-14,190,190,-2.0,15.92966596,66.18915009,541880.3604,7341304.369,09:48:00,05:29:43,5:19:00,S1A_IW_SLC__1SDV_20220314T052943_20220314T053010_042313_050B38_6F1B,DESCENDING,66,369,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/7_2022-03-14_clip_100/S1A__IW___D_20220314T052943_VV_gamma0-rtc.tif
100,276,289,AC-25,B,AC-25B,2022-03-14,145,145,-2.0,15.92210788,66.22488338,541481.2433,7345282.029,09:48:00,05:30:07,5:18:00,S1A_IW_SLC__1SDV_20220314T053007_20220314T053035_042313_050B38_3653,DESCENDING,66,374,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_layoverShadowMask.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_localIncidenceAngle.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VH_gamma0-rtc.tif,C:/Users/tryggvisi/Documents/my-awesome-masters-project/Data/Processed_granules/processed_granules_clip_era5/6_2022-03-14_clip_100/S1A__IW___D_20220314T053007_VV_gamma0-rtc.tif
